scenario,condition,protocol_seed,bsc,query_index,target_id,target_present,candidate_original_id,candidate_cosine,cache_reuse,verifier_good,bad_reuse,identity_match,audit_mismatches,audit_boundary,protocol_bits,fallback_bits,completion_bits
evict50,paired_iid,13181815969110816250,0.0,278,1005729,1,1005729,0.8277129941686299,0,1,0,1,159,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,279,1005737,1,1005737,0.9356449702862202,1,1,0,1,95,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,280,1005786,0,1002547,0.6659940011048128,0,0,0,0,211,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,281,1005880,0,1006069,0.7592162617672433,0,0,0,0,154,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,282,1005889,1,1005889,0.8881989553447105,1,1,0,1,127,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,283,1005896,0,1001689,0.6879069904983395,0,0,0,0,200,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,284,1005913,1,1005913,0.9332014077801831,1,1,0,1,90,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,285,1005917,1,1005917,0.8276497552780642,1,1,0,1,139,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,286,1005942,1,1005942,0.8720209308408846,1,1,0,1,117,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,287,1005945,0,1003727,0.7458031152519015,0,0,0,0,196,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,288,1005964,0,1001487,0.7868203841794769,0,1,0,0,170,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,289,1005976,0,1004551,0.7613785480679768,0,0,0,0,171,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,290,1006010,0,1003941,0.572253415650096,0,0,0,0,244,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,291,1006018,0,1001045,0.7057129699892679,0,0,0,0,205,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,292,1006027,1,1001045,0.6529842170952612,0,0,0,0,211,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,293,1006042,0,1008047,0.6398775056127002,0,0,0,0,220,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,294,1006080,0,1004981,0.6977366070112138,0,0,0,0,189,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,295,1006096,0,1006641,0.6435448303312776,0,0,0,0,212,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,296,1006101,1,1006101,0.8785372129591196,1,1,0,1,122,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,297,1006150,1,1006150,0.9643532354209217,1,1,0,1,56,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,298,1006236,0,1004318,0.6650898191447749,0,0,0,0,205,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,299,1006248,0,1004690,0.6085306350697326,0,0,0,0,243,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,300,1006285,1,1006285,0.9259069017722448,1,1,0,1,91,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,301,1006333,0,1001268,0.7154967818254623,0,0,0,0,203,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,302,1006349,0,1007689,0.6811823289209107,0,0,0,0,211,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,303,1006414,1,1006414,0.9282843718775811,1,1,0,1,81,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,304,1006437,1,1006437,0.9325891695677092,1,1,0,1,77,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,305,1006464,0,1002906,0.6686021551010709,0,0,0,0,198,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,306,1006485,0,1008356,0.7036625754926973,0,0,0,0,195,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,307,1006516,0,1004084,0.6379050177355599,0,0,0,0,200,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,308,1006529,1,1006529,0.8401976735334651,1,1,0,1,118,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,309,1006539,1,1006539,0.9351634770528373,1,1,0,1,87,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,310,1006553,0,1002001,0.6413067459028854,0,0,0,0,229,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,311,1006557,0,1003727,0.7670043793072455,0,0,0,0,162,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,312,1006561,1,1006561,0.9905122141336531,1,1,0,1,29,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,313,1006635,0,1007817,0.5972475080854849,0,0,0,0,237,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,314,1006648,0,1004028,0.8321550981989347,0,1,0,0,156,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,315,1006660,0,1003066,0.6381759762864528,0,0,0,0,235,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,316,1006672,0,1006840,0.7832148835001163,0,1,0,0,151,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,317,1006674,0,1001283,0.7828933110306697,0,1,0,0,154,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,318,1006704,1,1006704,0.8638445217107729,1,1,0,1,120,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,319,1006709,1,1006709,0.8880891273261229,1,1,0,1,102,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,320,1006739,0,1004028,0.6071969757055617,0,0,0,0,238,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,321,1006741,1,1006741,0.8196106931678916,0,1,0,1,162,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,322,1006746,1,1006746,0.826813749860797,1,1,0,1,131,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,323,1006747,0,1007689,0.714482785353201,0,0,0,0,189,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,324,1006757,1,1006757,0.8910421340768053,1,1,0,1,110,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,325,1006780,1,1006780,0.9412332872547632,1,1,0,1,71,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,326,1006793,1,1006793,0.9626041626188153,1,1,0,1,63,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,327,1006796,1,1006796,0.924948493664602,1,1,0,1,91,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,328,1006812,0,1001676,0.6497841323942627,0,0,0,0,202,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,329,1006823,1,1006823,0.9393812142316744,1,1,0,1,86,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,330,1006844,1,1006844,0.9459209405228908,1,1,0,1,75,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,331,1006850,1,1006850,0.9264731529370119,1,1,0,1,104,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,332,1006881,0,1008720,0.563283096396267,0,0,0,0,237,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,333,1006888,0,1004615,0.765425505544783,0,0,0,0,167,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,334,1006908,1,1006908,0.9262203231119382,1,1,0,1,89,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,335,1006909,0,1005942,0.7296288725781137,0,0,0,0,165,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,336,1006921,0,1002212,0.6990097402876341,0,0,0,0,185,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,337,1006962,1,1006962,0.8812899732640141,1,1,0,1,131,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,338,1006982,0,1003156,0.7021713288299414,0,0,0,0,209,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,339,1006991,0,1009349,0.7362399608587,0,0,0,0,171,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,340,1007005,0,1005270,0.6757421650345641,0,0,0,0,213,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,341,1007025,0,1006850,0.7419776337664002,0,0,0,0,185,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,342,1007045,1,1007045,0.9789286324619397,1,1,0,1,48,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,343,1007121,1,1007121,0.943656882799687,1,1,0,1,89,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,344,1007133,0,1004841,0.7210676300576018,0,0,0,0,194,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,345,1007142,1,1007142,0.857846618555483,1,1,0,1,129,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,346,1007151,1,1007151,0.9378416803913251,1,1,0,1,101,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,347,1007167,1,1007167,0.9281371620099141,1,1,0,1,91,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,348,1007169,1,1007169,0.8907255113077462,1,1,0,1,115,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,349,1007186,0,1008654,0.7182574303111842,0,0,0,0,188,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,350,1007193,1,1007193,0.9047811195018951,1,1,0,1,116,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,351,1007200,1,1007200,0.8920892388271247,1,1,0,1,124,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,352,1007212,0,1005867,0.6163899746139334,0,0,0,0,222,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,353,1007244,0,1001650,0.7485203780923843,0,0,0,0,174,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,354,1007335,1,1007335,0.9062304062547621,1,1,0,1,112,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,355,1007384,1,1007384,0.8443263918407862,0,1,0,1,144,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,356,1007396,1,1007396,0.9082521702197631,1,1,0,1,96,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,357,1007397,1,1007397,0.8696861074934787,1,1,0,1,132,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,358,1007427,1,1007427,0.938122639435685,1,1,0,1,81,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,359,1007445,0,1001140,0.7000525441099528,0,0,0,0,168,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,360,1007460,0,1005553,0.7067049574613506,0,0,0,0,199,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,361,1007462,0,1008643,0.7097424856278829,0,0,0,0,190,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,362,1007484,0,1002345,0.6348136977875938,0,0,0,0,196,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,363,1007528,0,1006823,0.837708591832494,1,1,0,0,133,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,364,1007530,0,1003475,0.5902013444212868,0,0,0,0,218,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,365,1007539,1,1007539,0.9050255009905173,1,1,0,1,106,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,366,1007548,0,1006796,0.7432824523094955,0,0,0,0,205,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,367,1007555,1,1007555,0.8699679853460669,1,1,0,1,126,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,368,1007557,1,1007557,0.9138719383819549,1,1,0,1,102,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,369,1007573,1,1007573,0.8275732344045434,0,1,0,1,157,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,370,1007579,1,1007579,0.8642447662208851,1,1,0,1,131,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,371,1007606,0,1006567,0.6345967657798118,0,0,0,0,221,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,372,1007610,0,1000061,0.7125291302820601,0,0,0,0,179,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,373,1007651,1,1007651,0.9338297144490031,1,1,0,1,87,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,374,1007662,1,1007662,0.893867097222772,1,1,0,1,103,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,375,1007663,1,1007663,0.8897522563318154,1,1,0,1,106,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,376,1007677,1,1007677,0.9387492371895496,1,1,0,1,82,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,377,1007681,0,1001744,0.7784762147129023,0,1,0,0,166,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,378,1007688,1,1007688,0.8199818213445337,0,1,0,1,156,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,379,1007689,1,1007689,0.9532311563190312,1,1,0,1,74,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,380,1007692,1,1007692,0.8999431138122291,1,1,0,1,118,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,381,1007703,0,1003223,0.8213104524020509,0,1,0,0,146,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,382,1007704,1,1009126,0.5953665447652979,0,0,0,0,263,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,383,1007723,0,1009553,0.7113805707088197,0,0,0,0,179,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,384,1007736,1,1007736,0.850131761699739,1,1,0,1,132,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,385,1007749,0,1005472,0.7656759059360269,0,0,0,0,168,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,386,1007753,1,1007753,0.9083820304251526,1,1,0,1,113,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,387,1007766,1,1007766,0.9896020159819893,1,1,0,1,35,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,388,1007803,0,1006437,0.7616001045074541,0,0,0,0,186,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,389,1007816,0,1002212,0.5477913981737857,0,0,0,0,225,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,390,1007852,1,1007852,0.9692552262956086,1,1,0,1,55,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,391,1007876,1,1007876,0.8378648479026118,0,1,0,1,153,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,392,1007890,0,1000635,0.6858338029766134,0,0,0,0,181,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,393,1007901,1,1007901,0.9258240636380578,1,1,0,1,99,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,394,1007918,1,1007918,0.7904328324403107,0,1,0,1,153,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,395,1007922,0,1006285,0.6191976321852337,0,0,0,0,202,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,396,1007943,1,1008494,0.7734236227303535,0,1,0,0,164,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,397,1007950,1,1007950,0.832111344406591,0,1,0,1,151,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,398,1008071,0,1005195,0.5138118729463637,0,0,0,0,257,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,399,1008074,0,1003590,0.7208358466217659,0,0,0,0,202,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,400,1008081,0,1005471,0.6386980727296406,0,0,0,0,222,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,401,1008094,0,1008391,0.6649472658723062,0,0,0,0,218,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,402,1008125,1,1008125,0.8575560942571123,1,1,0,1,129,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,403,1008153,0,1000265,0.7123317765125465,0,0,0,0,178,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,404,1008165,0,1003727,0.7563614996000774,0,0,0,0,169,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,405,1008175,0,1001161,0.5062887797209767,0,0,0,0,242,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,406,1008209,1,1008209,0.8493934796310567,1,1,0,1,136,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,407,1008225,0,1001689,0.6805057963751542,0,0,0,0,188,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,408,1008227,0,1000024,0.6540815949208493,0,0,0,0,217,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,409,1008306,1,1008306,0.9009074310532128,1,1,0,1,108,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,410,1008316,0,1009102,0.6486063164616005,0,0,0,0,207,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,411,1008320,0,1003727,0.5934666708061803,0,0,0,0,218,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,412,1008358,0,1009983,0.6687689815572475,0,0,0,0,193,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,413,1008414,1,1008414,0.9266005908668932,1,1,0,1,84,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,414,1008423,0,1005471,0.68384749455335,0,0,0,0,232,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,415,1008479,0,1006836,0.6243898531964985,0,0,0,0,209,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,416,1008481,1,1008481,0.8507749363747619,1,1,0,1,122,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,417,1008482,1,1008482,0.8814392558056866,1,1,0,1,123,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,418,1008483,0,1001712,0.7464887075784655,0,0,0,0,174,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,419,1008493,0,1007817,0.609927648465153,0,0,0,0,206,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,420,1008499,1,1008499,0.8978695751178349,1,1,0,1,116,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,421,1008514,0,1001944,0.7194612553261706,0,0,0,0,210,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,422,1008523,1,1008523,0.8915602048182518,1,1,0,1,114,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,423,1008535,1,1008535,0.8952325213697201,1,1,0,1,120,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,424,1008563,1,1008563,0.8490964705843561,1,1,0,1,121,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,425,1008572,1,1008572,0.8951083659000335,1,1,0,1,108,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,426,1008574,1,1008574,0.8792879934247757,1,1,0,1,109,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,427,1008579,1,1008579,0.900558597204458,1,1,0,1,115,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,428,1008624,0,1006840,0.6257229008171401,0,0,0,0,235,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,429,1008630,0,1001650,0.7224598822051629,0,0,0,0,194,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,430,1008646,0,1007852,0.7139745263297888,0,0,0,0,210,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,431,1008654,1,1008654,0.8471328434802772,1,1,0,1,136,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,432,1008710,0,1009307,0.8313114511269151,1,1,0,0,139,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,433,1008720,1,1008720,0.9616267721023173,1,1,0,1,58,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,434,1008758,0,1009500,0.6511580314423906,0,0,0,0,197,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,435,1008778,0,1000528,0.6467323011476493,0,0,0,0,219,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,436,1008803,1,1008803,0.8809362951185424,1,1,0,1,120,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,437,1008827,1,1008827,0.9183663113505899,1,1,0,1,92,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,438,1008837,0,1005472,0.797317665004204,0,1,0,0,153,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,439,1008849,1,1008849,0.8777421293804464,1,1,0,1,120,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,440,1008874,0,1008535,0.7391135035937954,0,0,0,0,188,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,441,1008890,1,1008890,0.9176606284746001,1,1,0,1,95,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,442,1008900,1,1008900,0.8856764872190044,1,1,0,1,92,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,443,1008928,0,1009553,0.6874703452968405,0,0,0,0,196,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,444,1008941,0,1008654,0.7113073918341246,0,0,0,0,174,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,445,1008962,0,1001045,0.6352710107193877,0,0,0,0,217,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,446,1008969,1,1008969,0.9247714115529919,1,1,0,1,104,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,447,1008997,0,1005467,0.6656804445462128,0,0,0,0,213,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,448,1009044,1,1009044,0.930995343612872,1,1,0,1,85,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,449,1009054,0,1009988,0.7407757626434235,0,0,0,0,175,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,450,1009055,1,1009055,0.9239211271015534,1,1,0,1,107,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,451,1009058,1,1009058,0.8619480115793048,0,1,0,1,152,141,1944,4272,6216
evict50,paired_iid,13181815969110816250,0.0,452,1009088,1,1009088,0.9185164874903893,1,1,0,1,105,141,1944,0,1944
evict50,paired_iid,13181815969110816250,0.0,453,1009102,1,1009102,0.8902126584763024,1,1,0,1,114,141,1944,0,1944
